datetime,price,actual_price,predicted_price,abs_error,error
2026-03-23 07:00:00,139.745,139.745,35.729286,104.01571380615235,-104.01571380615235
2026-03-19 08:00:00,157.3975,157.3975,67.723015,89.67448516845704,-89.67448516845704
2026-03-27 08:00:00,176.405,176.405,91.71746,84.68753936767578,-84.68753936767578
2026-03-29 08:00:00,129.0475,129.0475,48.483154,80.56434570312501,-80.56434570312501
2026-03-19 07:00:00,151.6925,151.6925,75.18551,76.50699127197265,-76.50699127197265
2026-03-19 09:00:00,132.1125,132.1125,55.945873,76.16662673950196,-76.16662673950196
2026-03-23 08:00:00,141.9175,141.9175,71.234955,70.68254516601561,-70.68254516601561
2026-03-23 06:00:00,89.47,89.47,24.708887,64.76111289978027,-64.76111289978027
2026-03-20 16:00:00,110.985,110.985,48.197716,62.787284240722656,-62.787284240722656
2026-03-17 09:00:00,158.325,158.325,96.754074,61.5709259033203,-61.5709259033203
2026-03-29 07:00:00,108.655,108.655,49.067554,59.58744552612305,-59.58744552612305
2026-03-19 06:00:00,114.3875,114.3875,54.80594,59.58156127929688,-59.58156127929688
2026-03-27 04:00:00,105.3125,105.3125,51.688057,53.62444305419922,-53.62444305419922
2026-03-29 23:00:00,120.505,120.505,67.52418,52.980822448730464,-52.980822448730464
2026-03-29 10:00:00,100.0025,100.0025,47.05118,52.95131820678711,-52.95131820678711
2026-03-19 23:00:00,138.5775,138.5775,85.72134,52.85616363525389,-52.85616363525389
2026-03-20 15:00:00,79.4325,79.4325,26.903585,52.528914566040044,-52.528914566040044
2026-03-23 22:00:00,132.185,132.185,79.89373,52.29126983642578,-52.29126983642578
2026-03-29 09:00:00,107.525,107.525,55.838905,51.68609466552735,-51.68609466552735
2026-03-24 01:00:00,87.9975,87.9975,36.45449,51.54300933837891,-51.54300933837891
2026-03-24 03:00:00,78.1325,78.1325,28.07917,50.05332977294921,-50.05332977294921
2026-03-24 02:00:00,87.05250000000001,87.05250000000001,37.754833,49.29766677856446,-49.29766677856446
2026-03-23 18:00:00,176.8125,176.8125,127.71932,49.093177795410156,-49.093177795410156
2026-03-27 03:00:00,105.035,105.035,57.54733,47.48767105102539,-47.48767105102539
2026-03-28 18:00:00,218.315,218.315,172.0063,46.308698120117185,-46.308698120117185
2026-03-17 10:00:00,125.85,125.85,80.04062,45.80938110351562,-45.80938110351562
2026-03-17 11:00:00,106.6125,106.6125,61.283955,45.32854537963867,-45.32854537963867
2026-03-17 08:00:00,180.0975,180.0975,136.12897,43.96853271484375,-43.96853271484375
2026-03-17 12:00:00,93.5525,93.5525,50.56467,42.987829437255854,-42.987829437255854
2026-03-30 00:00:00,125.7275,125.7275,83.688484,42.039015808105475,-42.039015808105475
