datetime,price,actual_price,predicted_price,abs_error,error
2026-03-17 09:00:00,158.325,158.325,96.754074,61.5709259033203,-61.5709259033203
2026-03-17 10:00:00,125.85,125.85,80.04062,45.80938110351562,-45.80938110351562
2026-03-17 11:00:00,106.6125,106.6125,61.283955,45.32854537963867,-45.32854537963867
2026-03-17 08:00:00,180.0975,180.0975,136.12897,43.96853271484375,-43.96853271484375
2026-03-17 12:00:00,93.5525,93.5525,50.56467,42.987829437255854,-42.987829437255854
2026-03-18 09:00:00,98.31,98.31,57.370163,40.939837036132815,-40.939837036132815
2026-03-17 02:00:00,95.7425,95.7425,55.20615,40.536349945068366,-40.536349945068366
2026-03-17 14:00:00,61.635000000000005,61.635000000000005,21.734573,39.90042663574219,-39.90042663574219
2026-03-18 17:00:00,106.2825,106.2825,69.23964,37.042860717773436,-37.042860717773436
2026-03-18 08:00:00,133.1625,133.1625,167.08975,33.92725219726563,33.92725219726563
2026-03-17 05:00:00,102.6625,102.6625,70.85272,31.809777832031244,-31.809777832031244
2026-03-17 03:00:00,100.51,100.51,75.234505,25.275495300292974,-25.275495300292974
2026-03-17 13:00:00,67.005,67.005,42.379475,24.625525360107417,-24.625525360107417
2026-03-16 08:00:00,114.82,114.82,138.3991,23.579093627929694,23.579093627929694
2026-03-16 07:00:00,162.8075,162.8075,139.56596,23.241536254882817,-23.241536254882817
2026-03-18 10:00:00,59.74,59.74,37.98802,21.751978149414064,-21.751978149414064
2026-03-16 06:00:00,109.525,109.525,88.09996,21.425039672851568,-21.425039672851568
2026-03-18 21:00:00,144.27,144.27,125.2713,18.99869873046876,-18.99869873046876
2026-03-17 16:00:00,92.02,92.02,73.281136,18.738864440917965,-18.738864440917965
2026-03-18 18:00:00,141.3275,141.3275,122.82346,18.50403656005858,-18.50403656005858
2026-03-18 16:00:00,46.5625,46.5625,28.722385,17.84011459350586,-17.84011459350586
2026-03-18 06:00:00,67.36,67.36,84.645836,17.285835876464844,17.285835876464844
2026-03-16 05:00:00,50.0025,50.0025,37.720703,12.281796874999998,-12.281796874999998
2026-03-18 11:00:00,4.275,4.275,15.691525,11.41652545928955,11.41652545928955
2026-03-16 15:00:00,38.68,38.68,27.615767,11.064233474731445,-11.064233474731445
2026-03-17 01:00:00,104.67,104.67,94.07161,10.59839050292969,-10.59839050292969
2026-03-17 15:00:00,52.04,52.04,41.88522,10.15478042602539,-10.15478042602539
2026-03-16 04:00:00,24.2125,24.2125,34.321625,10.109124755859376,10.109124755859376
2026-03-18 02:00:00,23.31,23.31,32.769753,9.459752502441408,9.459752502441408
2026-03-18 07:00:00,131.18,131.18,122.21641,8.9635922241211,-8.9635922241211
